"steer","accel","brake","gear","speedX","speedY","speedZ","wheelSpinVel","z","track","trackPos","angle","rpm","damage","distFromStart"
"2.0085381441042094e-06","0.9999436094777306","0.0","6","190.022","0.0101041","7.50725","[174.393, 174.39, 170.989, 170.989]","0.269317","[14.9102, 32.3732, 50.6777, 86.4071, 150.803, 200.0, 200.0, 200.0, 200.0, 200.0, 170.039, 84.1925, 49.3313, 33.4896, 20.9109, 11.9567, 7.00445, 4.47176, 2.05824]","-0.757475","-0.0001688","11850.5","0.0","1701.46"
"5.006333268748238e-05","0.9999436094777306","0.0","6","190.331","0.0090291","7.52888","[174.679, 174.675, 171.26, 171.26]","0.269329","[14.9093, 32.3695, 50.6689, 86.3825, 150.73, 200.0, 200.0, 200.0, 200.0, 200.0, 170.708, 84.3632, 49.3931, 33.5199, 20.9239, 11.9618, 7.00664, 4.47291, 2.05864]","-0.757436","-0.000200987","11869.3","0.0","1702.51"
"5.006333268748238e-05","0.9999436094777306","0.0","6","190.64","0.00804021","7.54768","[174.962, 174.959, 171.532, 171.532]","0.26912","[14.9085, 32.3657, 50.6602, 86.3587, 150.66, 200.0, 200.0, 200.0, 200.0, 200.0, 171.359, 84.5299, 49.4541, 33.55, 20.9372, 11.967, 7.00899, 4.47415, 2.05909]","-0.75739","-0.000231743","11888.1","0.0","1703.57"
"5.006333268748238e-05","0.9999436094777306","0.0","6","190.949","0.00735339","7.56952","[175.244, 175.242, 171.776, 171.776]","0.268903","[14.9076, 32.3621, 50.6519, 86.336, 150.594, 200.0, 200.0, 200.0, 200.0, 200.0, 171.976, 84.6884, 49.5128, 33.5793, 20.9502, 11.9724, 7.01143, 4.47548, 2.05959]","-0.757338","-0.000260353","11904.9","0.0","1704.63"
"5.006333268748238e-05","0.9999436094777306","0.0","6","191.257","0.006534","7.59613","[175.528, 175.525, 172.032, 172.032]","0.268758","[14.9067, 32.3584, 50.6436, 86.3133, 150.528, 200.0, 200.0, 200.0, 200.0, 200.0, 172.597, 84.8487, 49.5721, 33.6089, 20.9635, 11.9779, 7.01395, 4.47686, 2.06011]","-0.757284","-0.000288963","11922.8","0.0","1705.69"
"5.006333268748238e-05","0.9999436094777306","0.0","6","191.563","0.00557841","7.61963","[175.809, 175.807, 172.31, 172.31]","0.268688","[14.9058, 32.3545, 50.6349, 86.2901, 150.461, 200.0, 200.0, 200.0, 200.0, 200.0, 173.231, 85.013, 49.6336, 33.6401, 20.9777, 11.9838, 7.01675, 4.47842, 2.06072]","-0.757219","-0.000317574","11942.0","0.0","1706.76"
"5.006333268748238e-05","0.9999436094777306","0.0","6","191.867","0.00448009","7.63879","[176.089, 176.087, 172.583, 172.583]","0.268665","[14.9048, 32.3507, 50.6264, 86.2671, 150.395, 200.0, 200.0, 200.0, 200.0, 200.0, 173.863, 85.1759, 49.6941, 33.6706, 20.9915, 11.9896, 7.01943, 4.4799, 2.06129]","-0.757159","-0.000346184","11961.0","0.0","1707.82"
"5.006333268748238e-05","0.9999436094777306","0.0","6","192.17","0.0035928","7.65638","[176.369, 176.367, 172.858, 172.858]","0.268672","[14.9038, 32.3469, 50.618, 86.245, 150.332, 200.0, 200.0, 200.0, 200.0, 200.0, 174.47, 85.3335, 49.7538, 33.701, 21.0056, 11.9957, 7.02234, 4.48153, 2.06193]","-0.757089","-0.000372887","11980.1","0.0","1708.89"
"5.006333268748238e-05","0.9999436094777306","0.0","6","192.472","0.00275553","7.68264","[176.649, 176.646, 173.131, 173.131]","0.268743","[14.9028, 32.3432, 50.6099, 86.2237, 150.272, 200.0, 200.0, 200.0, 200.0, 200.0, 175.052, 85.4858, 49.8116, 33.7309, 21.0196, 12.0017, 7.02528, 4.48321, 2.0626]","-0.757016","-0.000398159","11998.9","0.0","1709.96"
"5.006333268748238e-05","0.9999436094777306","0.0","6","192.773","0.00215765","7.70459","[176.926, 176.923, 173.393, 173.393]","0.268499","[14.9018, 32.3396, 50.6022, 86.2038, 150.216, 200.0, 200.0, 200.0, 200.0, 200.0, 175.592, 85.6287, 49.8671, 33.7598, 21.0334, 12.0079, 7.02834, 4.48498, 2.06333]","-0.756937","-0.000421047","12017.0","0.0","1711.03"
"5.006333268748238e-05","0.9999436094777306","0.0","6","193.076","0.00171321","7.73071","[177.201, 177.199, 173.621, 173.621]","0.268219","[14.9008, 32.336, 50.5946, 86.1845, 150.163, 200.0, 200.0, 200.0, 200.0, 200.0, 176.109, 85.7672, 49.9211, 33.7885, 21.0473, 12.0143, 7.03153, 4.48684, 2.0641]","-0.756851","-0.000442505","12032.7","0.0","1712.1"
"5.006333268748238e-05","0.9999436094777306","0.0","6","193.377","0.00113321","7.76444","[177.479, 177.477, 173.868, 173.868]","0.268047","[14.8998, 32.3325, 50.5871, 86.1652, 150.109, 200.0, 200.0, 200.0, 200.0, 200.0, 176.636, 85.9064, 49.9754, 33.8169, 21.0609, 12.0204, 7.0346, 4.48862, 2.06483]","-0.75677","-0.000464439","12049.9","0.0","1713.17"
"5.006333268748238e-05","0.9999436094777306","0.0","6","193.676","0.000330438","7.7937","[177.754, 177.752, 174.136, 174.136]","0.267984","[14.8987, 32.3289, 50.5794, 86.1458, 150.055, 200.0, 200.0, 200.0, 200.0, 200.0, 177.167, 86.0471, 50.0302, 33.8457, 21.0749, 12.0267, 7.03776, 4.49045, 2.06559]","-0.756686","-0.000486374","12068.6","0.0","1714.25"
"5.006333268748238e-05","0.9999436094777306","0.0","6","193.973","-0.000514907","7.81586","[178.027, 178.025, 174.414, 174.414]","0.267998","[14.8976, 32.3251, 50.5716, 86.1262, 150.001, 200.0, 200.0, 200.0, 200.0, 200.0, 177.698, 86.1891, 50.0863, 33.8756, 21.0895, 12.0335, 7.04119, 4.49247, 2.06643]","-0.756592","-0.000507832","12087.8","0.0","1715.32"
"5.006333268748238e-05","0.9999436094777306","0.0","6","194.269","-0.00109602","7.83507","[178.3, 178.299, 174.69, 174.69]","0.268045","[14.8966, 32.3217, 50.5645, 86.1083, 149.952, 200.0, 200.0, 200.0, 200.0, 200.0, 178.181, 86.3197, 50.138, 33.9033, 21.1032, 12.0398, 7.04443, 4.49438, 2.06724]","-0.756502","-0.000527143","12107.0","0.0","1716.4"
"5.006333268748238e-05","0.9999436094777306","0.0","6","194.563","-0.00154636","7.86508","[178.574, 178.572, 174.954, 174.954]","0.268179","[14.8955, 32.3183, 50.5577, 86.0916, 149.908, 200.0, 200.0, 200.0, 200.0, 200.0, 178.628, 86.441, 50.187, 33.9299, 21.1165, 12.0461, 7.04769, 4.49632, 2.06806]","-0.75641","-0.000544548","12125.2","0.0","1717.48"
"2.0085381441042094e-06","0.9999436094777306","0.0","6","194.857","-0.00175434","7.88967","[178.844, 178.842, 175.21, 175.21]","0.267871","[14.8945, 32.3151, 50.5513, 86.0766, 149.868, 200.0, 200.0, 200.0, 200.0, 200.0, 179.019, 86.5513, 50.2327, 33.9553, 21.1296, 12.0525, 7.05106, 4.49835, 2.06894]","-0.75631","-0.000559092","12142.9","0.0","1718.56"
"2.0085381441042094e-06","0.9999436094777306","0.0","6","195.153","-0.00161607","7.9214","[179.113, 179.111, 175.417, 175.417]","0.267527","[14.8934, 32.312, 50.5454, 86.0627, 149.833, 200.0, 200.0, 200.0, 200.0, 200.0, 179.37, 86.6519, 50.2759, 33.9798, 21.1425, 12.059, 7.05453, 4.50047, 2.06986]","-0.756204","-0.000571489","12157.0","0.0","1719.65"
"2.0085381441042094e-06","0.9999436094777306","0.0","6","195.448","-0.00193339","7.96243","[179.385, 179.383, 175.66, 175.66]","0.267335","[14.8923, 32.3088, 50.5391, 86.0478, 149.794, 200.0, 200.0, 200.0, 200.0, 200.0, 179.76, 86.7618, 50.3215, 34.0052, 21.1557, 12.0654, 7.05794, 4.50252, 2.07075]","-0.756103","-0.000585794","12174.1","0.0","1720.73"
"2.0085381441042094e-06","0.9999436094777306","0.0","6","195.739","-0.00251524","7.99713","[179.653, 179.651, 175.926, 175.926]","0.267289","[14.8912, 32.3055, 50.5325, 86.0322, 149.753, 200.0, 200.0, 200.0, 200.0, 200.0, 180.169, 86.8764, 50.369, 34.0316, 21.1693, 12.072, 7.06146, 4.50464, 2.07167]","-0.755998","-0.000600815","12192.6","0.0","1721.82"
"2.0085381441042094e-06","0.9999436094777306","0.0","6","196.029","-0.00303568","8.02179","[179.92, 179.918, 176.199, 176.199]","0.267339","[14.89, 32.3021, 50.5259, 86.017, 149.714, 200.0, 200.0, 200.0, 200.0, 200.0, 180.561, 86.9881, 50.4166, 34.0585, 21.1835, 12.079, 7.06523, 4.50694, 2.07267]","-0.755884","-0.000614643","12211.6","0.0","1722.91"
"2.0085381441042094e-06","0.9999436094777306","0.0","6","196.317","-0.00332441","8.04368","[180.187, 180.185, 176.475, 176.475]","0.267437","[14.8889, 32.299, 50.5199, 86.0033, 149.679, 200.0, 200.0, 200.0, 200.0, 200.0, 180.909, 87.0895, 50.4601, 34.0833, 21.1967, 12.0857, 7.06882, 4.50913, 2.07363]","-0.755774","-0.000626564","12230.6","0.0","1724.0"
"2.0085381441042094e-06","0.9999436094777306","0.0","6","196.604","-0.00332892","8.07747","[180.453, 180.451, 176.733, 176.733]","0.267639","[14.8878, 32.2959, 50.5144, 85.9912, 149.65, 200.0, 200.0, 200.0, 200.0, 200.0, 181.195, 87.1777, 50.5003, 34.1071, 21.2098, 12.0925, 7.0726, 4.51147, 2.07467]","-0.755653","-0.000635386","12248.5","0.0","1725.09"
"5.006333268748238e-05","0.9999436094777306","0.0","6","196.89","-0.00296575","8.10468","[180.716, 180.714, 176.987, 176.987]","0.267203","[14.8867, 32.2933, 50.5099, 85.982, 149.629, 200.0, 200.0, 200.0, 200.0, 200.0, 181.397, 87.2455, 50.533, 34.1271, 21.2213, 12.0986, 7.07606, 4.51364, 2.07564]","-0.75554","-0.000640631","12266.1","0.0","1726.18"
"2.0085381441042094e-06","0.9999436094777306","0.0","6","197.182","-0.00221259","8.14456","[180.979, 180.978, 177.163, 177.163]","0.266811","[14.8857, 32.291, 50.5058, 85.9742, 149.613, 200.0, 200.0, 200.0, 200.0, 200.0, 181.554, 87.3027, 50.5619, 34.1454, 21.2321, 12.1045, 7.07942, 4.51575, 2.0766]","-0.755428","-0.000643969","12278.1","0.0","1727.28"
"2.0085381441042094e-06","0.9999436094777306","0.0","6","197.468","-0.00225692","8.19283","[181.245, 181.243, 177.408, 177.408]","0.266618","[14.8846, 32.2882, 50.5008, 85.9635, 149.588, 200.0, 200.0, 200.0, 200.0, 200.0, 181.802, 87.3814, 50.5981, 34.1672, 21.2442, 12.1109, 7.08299, 4.51797, 2.07759]","-0.755313","-0.000651121","12295.3","0.0","1728.37"
"2.0085381441042094e-06","0.9999436094777306","0.0","6","197.753","-0.00247534","8.23222","[181.506, 181.505, 177.674, 177.674]","0.266605","[14.8836, 32.2855, 50.4959, 85.9531, 149.563, 200.0, 200.0, 200.0, 200.0, 198.937, 182.045, 87.4583, 50.6335, 34.1883, 21.2561, 12.1171, 7.08644, 4.52011, 2.07855]","-0.755202","-0.000658274","12313.7","0.0","1729.47"
"2.0085381441042094e-06","0.9999436094777306","0.0","6","198.035","-0.00262461","8.25775","[181.766, 181.765, 177.95, 177.95]","0.266701","[14.8825, 32.2827, 50.4911, 85.9431, 149.54, 200.0, 200.0, 200.0, 200.0, 197.842, 182.27, 87.5325, 50.6689, 34.21, 21.2684, 12.1237, 7.09015, 4.52243, 2.07959]","-0.75508","-0.000664234","12332.9","0.0","1730.57"
"0.0","0.9999436094777306","0.0","6","198.316","-0.00246466","8.28849","[182.029, 182.028, 178.222, 178.222]","0.266862","[14.8814, 32.28, 50.4866, 85.9345, 149.522, 200.0, 200.0, 200.0, 200.0, 196.743, 182.444, 87.5956, 50.7009, 34.2303, 21.2803, 12.1302, 7.09387, 4.52477, 2.08066]","-0.754956","-0.00066781","12351.7","0.0","1731.67"
"0.0","0.9999436094777306","0.0","6","198.596","-0.00207152","8.33116","[182.288, 182.287, 178.468, 178.468]","0.267077","[14.8803, 32.2778, 50.4829, 85.9277, 149.509, 200.0, 200.0, 200.0, 200.0, 195.641, 182.563, 87.6451, 50.7277, 34.2477, 21.291, 12.1362, 7.09731, 4.52695, 2.08166]","-0.754839","-0.000669241","12368.7","0.0","1732.77"
"0.0","0.9999436094777306","0.0","6","198.875","-0.00153036","8.36485","[182.543, 182.543, 178.715, 178.715]","0.266397","[14.8793, 32.2756, 50.4795, 85.9222, 149.5, 200.0, 200.0, 200.0, 199.325, 194.537, 182.638, 87.685, 50.752, 34.2644, 21.3014, 12.1422, 7.10085, 4.52922, 2.0827]","-0.754716","-0.000668526","12385.8","0.0","1733.88"
"0.0","0.9999436094777306","0.0","6","199.162","-0.000859386","8.42605","[182.802, 182.802, 178.847, 178.847]","0.265899","[14.8783, 32.2735, 50.4763, 85.917, 149.492, 200.0, 200.0, 200.0, 198.196, 193.43, 182.576, 87.7228, 50.7751, 34.2803, 21.3115, 12.148, 7.10427, 4.53141, 2.08371]","-0.754596","-0.000667572","12394.8","0.0","1734.98"
"0.0","0.9999436094777306","0.0","6","199.442","-0.000833122","8.49035","[183.061, 183.06, 179.1, 179.1]","0.265708","[14.8772, 32.2709, 50.4722, 85.9094, 149.477, 200.0, 200.0, 200.0, 197.067, 192.324, 181.941, 87.7794, 50.8051, 34.2999, 21.3233, 12.1546, 7.10809, 4.53383, 2.08481]","-0.754467","-0.000669479","12412.5","0.0","1736.09"
"0.0","0.9999436094777306","0.0","6","199.719","-0.000970553","8.53999","[183.316, 183.316, 179.366, 179.366]","0.265766","[14.8762, 32.2685, 50.4682, 85.9019, 149.462, 200.0, 200.0, 199.521, 195.936, 191.217, 181.154, 87.834, 50.8337, 34.3183, 21.3343, 12.1607, 7.11159, 4.53604, 2.08582]","-0.754349","-0.000671864","12431.1","0.0","1737.2"
"0.0","0.9999436094777306","0.0","6","199.993","-0.00080439","8.56707","[183.568, 183.568, 179.655, 179.655]","0.265966","[14.8751, 32.2662, 50.4646, 85.8958, 149.451, 200.0, 200.0, 198.375, 194.803, 190.107, 180.295, 87.8782, 50.8593, 34.3354, 21.3449, 12.1667, 7.11511, 4.53828, 2.08685]","-0.754227","-0.000672102","12451.1","0.0","1738.31"
"0.0","0.9999436094777306","0.0","6","200.266","-0.000620969","8.61022","[183.824, 183.824, 179.922, 179.922]","0.266292","[14.8741, 32.264, 50.4611, 85.8897, 149.44, 200.0, 200.0, 197.227, 193.669, 188.995, 179.401, 87.9228, 50.8851, 34.3529, 21.3558, 12.1729, 7.11872, 4.54059, 2.08791]","-0.754103","-0.000672102","12469.5","0.0","1739.42"
"0.0","0.9999436094777306","0.0","6","200.539","-0.000484982","8.64409","[184.075, 184.075, 180.17, 180.17]","0.266133","[14.8729, 32.2615, 50.4572, 85.8832, 149.429, 200.0, 200.0, 196.078, 192.532, 187.882, 178.484, 87.9703, 50.9126, 34.3714, 21.3673, 12.1795, 7.12257, 4.54304, 2.08904]","-0.75397","-0.000672102","12486.7","0.0","1740.54"
"0.0","0.9999436094777306","0.0","6","200.815","-0.000371234","8.68058","[184.324, 184.324, 180.354, 180.354]","0.265624","[14.8719, 32.2594, 50.4539, 85.8775, 149.419, 200.0, 198.912, 194.927, 191.395, 186.767, 177.547, 88.0121, 50.9367, 34.3877, 21.3774, 12.1853, 7.12594, 4.5452, 2.09003]","-0.753853","-0.000672102","12498.7","0.0","1741.65"
"0.0","0.9999436094777306","0.0","6","201.092","-0.000282001","8.74284","[184.579, 184.579, 180.537, 180.537]","0.26535","[14.8709, 32.2572, 50.4504, 85.8716, 149.409, 200.0, 197.747, 193.774, 190.255, 185.65, 176.595, 88.0549, 50.9616, 34.4045, 21.3879, 12.1912, 7.12941, 4.54741, 2.09105]","-0.753733","-0.000672102","12512.1","0.0","1742.77"
"0.0","0.9999436094777306","0.0","6","201.363","-0.000200149","8.79415","[184.829, 184.829, 180.8, 180.8]","0.265329","[14.8698, 32.2548, 50.4467, 85.8652, 149.398, 200.0, 196.581, 192.619, 189.114, 184.532, 175.633, 88.1015, 50.9885, 34.4227, 21.3992, 12.1976, 7.13318, 4.54981, 2.09215]","-0.753603","-0.000672102","12530.4","0.0","1743.89"
"0.0","0.9999436094777306","0.0","6","201.632","-0.000139651","8.8272","[185.076, 185.077, 181.074, 181.074]","0.265476","[14.8688, 32.2524, 50.443, 85.859, 149.387, 199.093, 195.413, 191.463, 187.971, 183.413, 174.66, 88.1467, 51.0147, 34.4403, 21.4102, 12.2039, 7.13685, 4.55215, 2.09323]","-0.753476","-0.000672102","12549.4","0.0","1745.01"
"0.0","0.9999436094777306","0.0","6","201.899","-7.72667e-05","8.85095","[185.324, 185.324, 181.34, 181.34]","0.265695","[14.8677, 32.2502, 50.4395, 85.853, 149.376, 197.915, 194.242, 190.305, 186.827, 182.291, 173.678, 88.1905, 51.04, 34.4574, 21.4208, 12.21, 7.14039, 4.55441, 2.09427]","-0.753354","-0.000672102","12567.8","0.0","1746.13"
"0.0","0.9999436094777306","0.0","6","202.166","-3.74887e-05","8.87446","[185.57, 185.57, 181.591, 181.591]","0.26591","[14.8668, 32.2482, 50.4364, 85.8477, 149.367, 196.734, 193.07, 189.146, 185.681, 181.169, 172.686, 88.2295, 51.0626, 34.4727, 21.4302, 12.2154, 7.14354, 4.55642, 2.09519]","-0.753245","-0.000672102","12585.1","0.0","1747.25"
"0.0","0.9999436094777306","0.0","6","202.432","-1.217e-06","8.89075","[185.814, 185.814, 181.828, 181.828]","0.265621","[14.8657, 32.2458, 50.4327, 85.8414, 149.356, 195.551, 191.897, 187.985, 184.534, 180.045, 171.69, 88.2756, 51.0893, 34.4907, 21.4415, 12.2218, 7.14728, 4.5588, 2.09629]","-0.753116","-0.000672102","12601.5","0.0","1748.37"
"0.0","0.9999436094777306","0.0","6","202.702","1.88664e-05","8.92516","[186.061, 186.061, 181.992, 181.992]","0.2654","[14.8647, 32.2436, 50.4293, 85.8356, 149.346, 194.367, 190.721, 186.822, 183.385, 178.919, 170.686, 88.3178, 51.1137, 34.5072, 21.4517, 12.2276, 7.15069, 4.56098, 2.09729]","-0.752998","-0.000672102","12612.8","0.0","1749.5"
"0.0","0.9999436094777306","0.0","6","202.968","2.90252e-05","8.95905","[186.306, 186.306, 182.239, 182.239]","0.265316","[14.8636, 32.2413, 50.4256, 85.8293, 149.335, 193.181, 189.544, 185.657, 182.234, 177.792, 169.678, 88.3637, 51.1402, 34.5251, 21.4629, 12.234, 7.15441, 4.56335, 2.09838]","-0.75287","-0.000672102","12630.0","0.0","1750.63"
"0.0","0.9999436094777306","0.0","6","203.232","4.77658e-05","8.98532","[186.549, 186.549, 182.483, 182.483]","0.265333","[14.8625, 32.2388, 50.4218, 85.8229, 149.324, 191.993, 188.366, 184.492, 181.082, 176.664, 168.664, 88.4109, 51.1675, 34.5436, 21.4743, 12.2405, 7.15823, 4.56579, 2.0995]","-0.752738","-0.000672102","12647.0","0.0","1751.75"
"0.0","0.9999436094777306","0.0","6","203.495","4.70666e-05","9.00188","[186.791, 186.791, 182.733, 182.733]","0.265398","[14.8614, 32.2365, 50.4181, 85.8166, 149.313, 190.803, 187.186, 183.324, 179.929, 175.534, 167.644, 88.4566, 51.194, 34.5614, 21.4854, 12.2468, 7.16193, 4.56815, 2.10059]","-0.75261","-0.000672102","12664.2","0.0","1752.88"
"0.0","0.9999436094777306","0.0","6","203.757","6.2591e-05","9.01595","[187.032, 187.032, 182.975, 182.975]","0.265481","[14.8603, 32.2341, 50.4143, 85.8102, 149.302, 189.612, 186.003, 182.155, 178.774, 174.403, 166.621, 88.5035, 51.2212, 34.5797, 21.4968, 12.2533, 7.16573, 4.57057, 2.1017]","-0.752479","-0.000672102","12681.0","0.0","1754.02"
"0.0","0.9999436094777306","0.0","6","204.018","5.80534e-05","9.02617","[187.272, 187.272, 183.207, 183.207]","0.265457","[14.8592, 32.2316, 50.4105, 85.8037, 149.291, 188.419, 184.82, 180.984, 177.617, 173.27, 165.593, 88.551, 51.2486, 34.5983, 21.5084, 12.2599, 7.16958, 4.57303, 2.10283]","-0.752346","-0.000672102","12697.1","0.0","1755.15"
"0.0","0.9999436094777306","0.0","6","204.279","7.58045e-05","9.0379","[187.512, 187.512, 183.425, 183.425]","0.265374","[14.8581, 32.2294, 50.407, 85.7976, 149.28, 187.224, 183.634, 179.812, 176.459, 172.136, 164.56, 88.5953, 51.2743, 34.6156, 21.5191, 12.266, 7.17316, 4.57531, 2.10388]","-0.752222","-0.000672102","12712.1","0.0","1756.28"
"0.0","0.9999436094777306","0.0","6","204.54","8.46274e-05","9.05206","[187.752, 187.752, 183.65, 183.65]","0.265306","[14.857, 32.227, 50.4033, 85.7914, 149.269, 186.027, 182.447, 178.638, 175.299, 171.0, 163.524, 88.6407, 51.3006, 34.6333, 21.5301, 12.2723, 7.17684, 4.57766, 2.10496]","-0.752095","-0.000672102","12727.7","0.0","1757.42"
"0.0","0.9999436094777306","0.0","6","204.799","9.05734e-05","9.06523","[187.991, 187.991, 183.879, 183.879]","0.26525","[14.8559, 32.2246, 50.3995, 85.785, 149.258, 184.829, 181.258, 177.462, 174.138, 169.863, 162.484, 88.6874, 51.3276, 34.6516, 21.5415, 12.2788, 7.18062, 4.58007, 2.10607]","-0.751964","-0.000672102","12743.6","0.0","1758.55"
"0.0","0.9999436094777306","0.0","6","205.058","5.83111e-05","9.07745","[188.228, 188.228, 184.109, 184.109]","0.265198","[14.8549, 32.2224, 50.3961, 85.7792, 149.248, 183.628, 180.068, 176.285, 172.976, 168.724, 161.439, 88.73, 51.3523, 34.6683, 21.5518, 12.2847, 7.18408, 4.58227, 2.10708]","-0.751845","-0.000672102","12759.6","0.0","1759.69"
"0.0","0.9999436094777306","0.0","6","205.315","5.11864e-05","9.08235","[188.465, 188.465, 184.334, 184.334]","0.265139","[14.8537, 32.2199, 50.3921, 85.7724, 149.236, 182.426, 178.876, 175.107, 171.812, 167.585, 160.393, 88.7793, 51.3808, 34.6875, 21.5638, 12.2915, 7.18806, 4.58482, 2.10825]","-0.751707","-0.000672102","12775.2","0.0","1760.83"
"0.0","0.9999436094777306","0.0","6","205.572","4.72358e-05","9.08302","[188.701, 188.701, 184.563, 184.563]","0.265141","[14.8528, 32.2177, 50.3888, 85.7667, 149.226, 181.222, 177.682, 173.926, 170.646, 166.443, 159.342, 88.8211, 51.4049, 34.7038, 21.574, 12.2973, 7.19145, 4.58697, 2.10924]","-0.75159","-0.000672102","12791.0","0.0","1761.97"
"0.0","0.9999436094777306","0.0","6","205.828","5.05946e-05","9.08199","[188.937, 188.937, 184.796, 184.796]","0.265283","[14.8517, 32.2155, 50.3853, 85.7607, 149.216, 180.017, 176.486, 172.744, 169.478, 165.3, 158.288, 88.865, 51.4303, 34.721, 21.5846, 12.3034, 7.195, 4.58924, 2.11029]","-0.751468","-0.000672102","12807.4","0.0","1763.12"
"0.0","0.9999436094777306","0.0","6","206.081","6.02874e-05","9.06938","[189.17, 189.17, 185.051, 185.051]","0.265315","[14.8506, 32.213, 50.3814, 85.7542, 149.204, 178.809, 175.289, 171.561, 168.31, 164.156, 157.231, 88.9127, 51.458, 34.7396, 21.5962, 12.31, 7.19886, 4.59171, 2.11142]","-0.751334","-0.000672102","12824.8","0.0","1764.26"
"0.0","0.9999436094777306","0.0","6","206.337","7.31895e-05","9.06544","[189.405, 189.405, 185.256, 185.256]","0.265241","[14.8495, 32.2108, 50.3779, 85.7481, 149.194, 177.6, 174.09, 170.376, 167.14, 163.01, 156.171, 88.9566, 51.4833, 34.7568, 21.6068, 12.316, 7.20241, 4.59397, 2.11246]","-0.751212","-0.000672102","12839.0","0.0","1765.41"
"0.0","0.9999436094777306","0.0","6","206.591","8.73499e-05","9.06746","[189.639, 189.639, 185.469, 185.469]","0.265101","[14.8485, 32.2085, 50.3743, 85.742, 149.183, 176.389, 172.889, 169.189, 165.968, 161.863, 155.108, 89.0016, 51.5094, 34.7743, 21.6178, 12.3223, 7.20606, 4.5963, 2.11353]","-0.751086","-0.000672102","12853.7","0.0","1766.55"
"0.0","0.9999436094777306","0.0","6","206.845","7.79492e-05","9.06692","[189.871, 189.871, 185.679, 185.679]","0.264917","[14.8474, 32.2061, 50.3705, 85.7356, 149.172, 175.176, 171.687, 168.001, 164.795, 160.714, 154.043, 89.0479, 51.5362, 34.7924, 21.629, 12.3287, 7.20981, 4.59869, 2.11463]","-0.750956","-0.000672102","12868.3","0.0","1767.7"
"0.0","0.9999436094777306","0.0","6","207.098","7.84099e-05","9.05523","[190.102, 190.102, 185.895, 185.895]","0.264684","[14.8463, 32.2037, 50.3668, 85.7292, 149.207, 173.962, 170.483, 166.811, 163.62, 159.565, 152.975, 89.0948, 51.5633, 34.8107, 21.6404, 12.3352, 7.2136, 4.60111, 2.11574]","-0.750825","-0.000672102","12883.2","0.0","1768.85"
"0.0","0.9999436094777306","0.0","6","207.35","6.35802e-05","9.0465","[190.334, 190.334, 186.113, 186.113]","0.265075","[14.8452, 32.2013, 50.363, 85.7229, 177.941, 172.746, 169.278, 165.62, 162.444, 158.413, 151.904, 89.141, 51.5901, 34.8288, 21.6517, 12.3416, 7.21735, 4.6035, 2.11684]","-0.750696","-0.000672102","12898.4","0.0","1770.0"
"0.0","0.9999436094777306","0.0","6","207.594","4.10104e-05","9.00883","[190.562, 190.562, 186.435, 186.435]","0.265281","[14.844, 32.1988, 50.3592, 85.7164, 176.712, 171.528, 168.07, 164.427, 161.266, 157.261, 150.83, 89.1885, 51.6176, 34.8474, 21.6632, 12.3481, 7.22119, 4.60595, 2.11797]","-0.750563","-0.000672102","12920.8","0.0","1771.16"
"0.0","0.9999436094777306","0.0","6","207.845","4.94096e-05","8.98253","[190.792, 190.792, 186.611, 186.611]","0.265239","[14.843, 32.1966, 50.3557, 85.7104, 175.482, 170.308, 166.862, 163.233, 160.087, 156.107, 149.754, 89.2323, 51.6429, 34.8644, 21.6738, 12.3542, 7.22473, 4.60821, 2.11901]","-0.750441","-0.000672102","12932.8","0.0","1772.31"
"0.0","0.9999436094777306","0.0","6","208.095","4.56927e-05","8.97259","[191.023, 191.023, 186.805, 186.805]","0.265039","[14.8419, 32.1941, 50.3519, 85.7039, 174.249, 169.086, 165.651, 162.037, 158.907, 154.951, 148.676, 89.2798, 51.6704, 34.883, 21.6854, 12.3608, 7.22858, 4.61066, 2.12014]","-0.750308","-0.000672102","12946.3","0.0","1773.47"
"0.0","0.9999436094777306","0.0","6","208.345","4.67473e-05","8.96978","[191.252, 191.252, 187.006, 187.006]","0.264757","[14.8408, 32.1918, 50.3482, 85.6976, 173.015, 167.863, 164.439, 160.839, 157.725, 153.794, 147.595, 89.326, 51.6972, 34.9011, 21.6966, 12.3672, 7.23232, 4.61305, 2.12123]","-0.750178","-0.000672102","12960.2","0.0","1774.62"
"0.0","0.9999436094777306","0.0","6","208.594","6.30852e-05","8.94454","[191.477, 191.477, 187.205, 187.205]","0.264328","[14.8397, 32.1893, 50.3443, 85.691, 171.779, 166.638, 163.225, 159.64, 156.542, 152.636, 146.512, 89.3736, 51.7247, 34.9197, 21.7081, 12.3738, 7.23617, 4.61551, 2.12236]","-0.750045","-0.000672102","12974.0","0.0","1775.78"
"0.0","0.9999436094777306","0.0","6","208.843","6.44509e-05","8.92403","[191.706, 191.706, 187.419, 187.419]","0.264771","[14.8386, 32.187, 50.3407, 85.6849, 170.541, 165.411, 162.009, 158.439, 155.357, 151.476, 145.426, 89.4189, 51.7509, 34.9374, 21.7191, 12.38, 7.23984, 4.61784, 2.12344]","-0.749919","-0.000672102","12988.9","0.0","1776.94"
